date,broker,buy_volume,sell_volume,buy_vwap,sell_vwap,start_balance,end_balance,efficiency_score,short_interest,profile
2025-07-04,Interactive Brokers Canada,30031,3374,0.153,0.2433,5849086,5814824,0.77,13436,Institutional
2025-07-07,RBC Capital Markets,37583,3021,0.2101,0.2214,1601428,1643248,0.97,1353,Retail
2025-07-07,CIBC World Markets,21684,27992,0.2137,0.1539,6593895,6672960,0.95,7922,Retail
2025-07-07,TD Securities,44963,20636,0.2137,0.2409,4546517,4521482,0.78,1891,Retail
2025-07-07,BMO Nesbitt Burns,28943,21786,0.2395,0.1847,8809960,8857077,0.75,5066,Retail
2025-07-07,Scotia Capital,13245,18496,0.195,0.1719,9433370,9404515,0.98,5626,HNW
2025-07-07,National Bank Financial,33771,25654,0.1776,0.1625,2183071,2252038,0.83,13173,Institutional
2025-07-07,Canaccord Genuity,2854,27612,0.2098,0.1791,1189678,1133702,0.96,15579,Retail
2025-07-07,Raymond James,14746,44055,0.2312,0.2288,2064377,2129760,0.71,13294,Retail
2025-07-07,Desjardins Securities,40850,7962,0.1638,0.1679,2590918,2628359,0.74,19519,Retail
2025-07-07,Laurentian Bank,22813,15409,0.2003,0.2131,4236082,4181395,0.99,18446,HNW
2025-07-07,HSBC Securities,25209,1779,0.1922,0.172,3442316,3355492,0.89,11551,Retail
2025-07-07,GMP Securities,39202,32497,0.2169,0.2404,6809913,6839256,0.75,9305,HNW
2025-07-07,Credential Securities,38807,16276,0.1833,0.2434,5499855,5463732,0.85,2301,HNW
2025-07-07,PI Financial,4954,30451,0.153,0.2062,2383471,2407709,0.81,18312,Institutional
2025-07-07,Industrial Alliance,34947,18824,0.2114,0.2224,1971420,1955951,0.97,13978,HNW
2025-07-07,Edward Jones,42387,21201,0.1854,0.1587,3729423,3683709,0.84,11358,HNW
2025-07-07,UBS Securities,7483,35612,0.2442,0.1862,9156528,9241888,0.74,19399,Institutional
2025-07-07,Goldman Sachs Canada,46630,42948,0.1516,0.2448,3927887,3861753,0.71,10129,Institutional
2025-07-07,JP Morgan Canada,1493,49458,0.151,0.1945,1081220,1082022,0.75,7773,Institutional
2025-07-07,Morgan Stanley Canada,32986,45507,0.1609,0.1656,6763457,6669728,0.92,12249,HNW
2025-07-07,Merrill Lynch Canada,16862,44894,0.2179,0.1552,5214824,5119774,0.98,6866,HNW
2025-07-07,Interactive Brokers Canada,5267,33131,0.1822,0.2275,9451518,9538506,0.99,3309,Institutional
2025-07-08,RBC Capital Markets,8389,30089,0.2363,0.1539,7180430,7213457,0.9,7007,Retail + Institutional
2025-07-08,CIBC World Markets,7890,7195,0.246,0.2422,1346132,1442283,0.94,1205,Retail + Institutional
2025-07-08,TD Securities,38478,10416,0.16,0.2285,9520937,9465188,0.87,17104,Institutional
2025-07-08,BMO Nesbitt Burns,7668,13622,0.1891,0.1719,9867253,9902419,0.95,7340,Retail
2025-07-08,Scotia Capital,38429,25369,0.1647,0.2365,9727152,9681886,0.77,13894,Retail + Institutional
2025-07-08,National Bank Financial,19492,8115,0.2202,0.1664,3476381,3438325,0.88,13410,Retail
2025-07-08,Canaccord Genuity,36383,38043,0.162,0.1744,2471659,2423675,0.78,6108,Retail
2025-07-08,Raymond James,13135,30366,0.1582,0.1773,1097335,1007573,0.75,19361,Institutional
2025-07-08,Desjardins Securities,18382,48331,0.1594,0.2007,3027409,3091122,0.9,17856,Retail + Institutional
2025-07-08,Laurentian Bank,3315,17763,0.2446,0.1875,8210364,8166838,0.98,17034,Retail
2025-07-08,HSBC Securities,10644,8227,0.1756,0.238,7141936,7101852,0.8,16855,Retail
2025-07-08,GMP Securities,10833,10037,0.2018,0.2491,2922032,2883921,0.74,14425,Institutional
2025-07-08,Credential Securities,38739,15854,0.2041,0.2033,5779897,5702614,0.83,12926,HNW
2025-07-08,PI Financial,7894,26412,0.2233,0.1825,3947088,4040297,0.77,13865,Institutional
2025-07-08,Industrial Alliance,38704,16367,0.2447,0.2288,2578208,2599901,0.73,8257,Retail + Institutional
2025-07-08,Edward Jones,19266,10206,0.2277,0.2445,5746136,5814754,0.74,18900,Retail + Institutional
2025-07-08,UBS Securities,39134,15548,0.1961,0.2354,2412515,2491949,0.89,1796,Retail
2025-07-08,Goldman Sachs Canada,46505,44144,0.2051,0.1577,5651974,5637501,1.0,7724,Institutional
2025-07-08,JP Morgan Canada,19397,41060,0.2403,0.2357,8538074,8609555,0.79,10842,HNW
2025-07-08,Morgan Stanley Canada,4534,26319,0.2329,0.2158,3556430,3565796,0.82,9552,Retail
2025-07-08,Merrill Lynch Canada,36191,16690,0.1777,0.2317,3715457,3631539,0.92,13582,HNW
2025-07-08,Interactive Brokers Canada,37901,43931,0.1888,0.1777,5617559,5644799,0.89,8201,Institutional
2025-07-09,RBC Capital Markets,11195,26674,0.2162,0.2305,3866417,3792982,0.9,2332,HNW
2025-07-09,CIBC World Markets,7821,44130,0.1667,0.1578,5527482,5543517,0.74,16709,Retail
2025-07-09,TD Securities,9970,36479,0.2443,0.2447,6741086,6693762,0.95,9443,Retail + Institutional
2025-07-09,BMO Nesbitt Burns,37354,43990,0.169,0.2326,1317483,1297195,0.74,5472,Institutional
2025-07-09,Scotia Capital,8086,17264,0.23,0.2222,5652522,5734826,0.7,19908,Institutional
2025-07-09,National Bank Financial,44075,40332,0.246,0.1561,1958820,1869830,0.85,9431,Retail
2025-07-09,Canaccord Genuity,31789,46649,0.2113,0.1648,1508001,1509714,0.75,16024,HNW
2025-07-09,Raymond James,17208,12615,0.1759,0.206,3741468,3683869,0.82,18629,Institutional
2025-07-09,Desjardins Securities,19116,33436,0.2198,0.2201,2672745,2748725,0.92,10744,Retail + Institutional
2025-07-09,Laurentian Bank,25491,28463,0.1642,0.1648,3800684,3786069,0.82,19296,Institutional
2025-07-09,HSBC Securities,43895,11928,0.1604,0.1858,7188395,7136210,0.89,2640,Institutional
2025-07-09,GMP Securities,16789,18477,0.2163,0.1504,2158517,2136395,0.87,9053,HNW
2025-07-09,Credential Securities,29757,20520,0.2398,0.1867,1523778,1611671,0.94,2680,Retail
2025-07-09,PI Financial,27816,2501,0.1977,0.1837,1409913,1450904,0.9,11421,HNW
2025-07-09,Industrial Alliance,12655,44110,0.2249,0.1966,3766954,3859005,0.97,4442,Retail + Institutional
2025-07-09,Edward Jones,5409,14119,0.2478,0.2411,5092174,5071730,0.71,18615,HNW
2025-07-09,UBS Securities,33417,45124,0.2446,0.1903,1930957,1907333,0.73,9878,Institutional
2025-07-09,Goldman Sachs Canada,26001,31822,0.2402,0.2309,2772685,2855699,0.92,8591,Retail
2025-07-09,JP Morgan Canada,8536,41688,0.2302,0.2385,3685899,3713480,0.97,16876,Retail + Institutional
2025-07-09,Morgan Stanley Canada,22424,35418,0.1913,0.2311,4264558,4208566,0.87,13248,Retail
2025-07-09,Merrill Lynch Canada,7590,7752,0.1737,0.2094,1735956,1789435,0.82,18344,Retail + Institutional
2025-07-09,Interactive Brokers Canada,9121,2268,0.1849,0.2426,1348396,1274789,0.76,11715,Institutional
2025-07-10,RBC Capital Markets,9805,45010,0.2434,0.2002,4143645,4141163,0.95,14563,Retail
2025-07-10,CIBC World Markets,17053,23476,0.1838,0.151,6167960,6090480,0.77,11556,Institutional
2025-07-10,TD Securities,15164,4467,0.1627,0.221,7979424,7886571,0.8,14974,Institutional
2025-07-10,BMO Nesbitt Burns,43137,31941,0.2047,0.1682,9802469,9776647,0.72,7641,HNW
2025-07-10,Scotia Capital,8083,6987,0.1638,0.1549,4925426,4839054,0.94,10671,Retail
2025-07-10,National Bank Financial,18833,32237,0.243,0.245,5532058,5441207,0.9,12523,Retail
2025-07-10,Canaccord Genuity,14043,15112,0.2384,0.165,8689413,8779874,0.75,10071,Institutional
2025-07-10,Raymond James,7080,43780,0.1721,0.2109,5763945,5741230,0.73,16976,HNW
2025-07-10,Desjardins Securities,30380,36349,0.1705,0.236,5422209,5437953,0.7,8962,Institutional
2025-07-10,Laurentian Bank,15995,41452,0.2094,0.2083,2739521,2697929,0.72,4634,Retail
2025-07-10,HSBC Securities,21572,21815,0.2397,0.1779,2329640,2317258,0.96,10434,Retail
2025-07-10,GMP Securities,5013,28227,0.1705,0.1575,4874260,4810139,0.87,5714,HNW
2025-07-10,Credential Securities,34229,37819,0.1648,0.2105,4057410,4093190,0.88,1542,Retail
2025-07-10,PI Financial,9970,48871,0.2081,0.2295,7247948,7242214,0.96,13902,HNW
2025-07-10,Industrial Alliance,37770,22571,0.1957,0.2208,7200264,7163831,0.99,2504,Retail
2025-07-10,Edward Jones,6973,49959,0.1927,0.2248,7785237,7879997,0.79,12634,HNW
2025-07-10,UBS Securities,47927,48134,0.2494,0.2247,8294082,8276038,1.0,10054,Retail + Institutional
2025-07-10,Goldman Sachs Canada,47364,9923,0.1684,0.2487,1947196,1947449,0.97,1186,Retail
2025-07-10,JP Morgan Canada,49334,28226,0.1534,0.2243,8166639,8085974,0.86,16845,HNW
2025-07-10,Morgan Stanley Canada,14258,48910,0.1963,0.2144,4511161,4497976,0.82,12668,Retail
2025-07-10,Merrill Lynch Canada,4678,10477,0.1865,0.1753,7084626,7158859,0.99,8368,Institutional
2025-07-10,Interactive Brokers Canada,11832,38198,0.171,0.2485,9501443,9535097,0.99,19286,Retail
2025-07-11,RBC Capital Markets,41437,20675,0.1568,0.1514,3140155,3111811,0.98,10353,Retail + Institutional
2025-07-11,CIBC World Markets,23710,37476,0.1872,0.162,9639765,9645947,0.79,13307,Institutional
2025-07-11,TD Securities,7675,38549,0.2066,0.2329,5377918,5345278,0.91,15600,Institutional
2025-07-11,BMO Nesbitt Burns,8335,43099,0.156,0.2354,5662651,5577674,0.9,19001,HNW
2025-07-11,Scotia Capital,8605,5913,0.2456,0.224,7563389,7538512,0.95,12823,Retail
2025-07-11,National Bank Financial,24142,28447,0.2191,0.2073,9292323,9200803,0.75,16756,Retail + Institutional
2025-07-11,Canaccord Genuity,35223,9274,0.1836,0.1759,3667436,3715298,0.94,7519,Institutional
2025-07-11,Raymond James,37610,14865,0.2073,0.2466,5180060,5083019,0.94,3837,Institutional
2025-07-11,Desjardins Securities,48454,46225,0.1564,0.1625,2366589,2279077,0.76,17547,HNW
2025-07-11,Laurentian Bank,5131,18657,0.2484,0.2382,5780096,5872898,0.97,18959,Institutional
2025-07-11,HSBC Securities,11973,21766,0.1995,0.184,5406900,5444519,0.8,17701,HNW
2025-07-11,GMP Securities,36752,15301,0.2126,0.151,9048581,8952206,0.88,2895,Institutional
2025-07-11,Credential Securities,38201,15094,0.2201,0.1638,3894273,3973995,0.75,19248,Institutional
2025-07-11,PI Financial,48752,13546,0.2179,0.2072,9739660,9835782,0.81,10276,Retail
2025-07-11,Industrial Alliance,23121,21263,0.1815,0.1988,1915900,1824611,0.81,15611,Retail
2025-07-11,Edward Jones,6846,18004,0.245,0.169,4675438,4688167,0.93,9842,Institutional
2025-07-11,UBS Securities,1192,10621,0.1587,0.2295,4965155,4986173,0.78,1070,Retail + Institutional
2025-07-11,Goldman Sachs Canada,32116,48129,0.1702,0.1606,2723512,2782800,0.86,13822,Retail + Institutional
2025-07-11,JP Morgan Canada,4086,18500,0.1829,0.2089,6792266,6868626,0.97,14613,Retail
2025-07-11,Morgan Stanley Canada,41715,8141,0.2307,0.1825,5241195,5305130,0.88,3314,Retail
2025-07-11,Merrill Lynch Canada,43498,4006,0.1843,0.2451,5223616,5230052,0.99,8099,HNW
2025-07-11,Interactive Brokers Canada,14542,1552,0.2012,0.2332,9473981,9535490,0.82,8004,Retail
2025-07-14,RBC Capital Markets,49964,25926,0.2172,0.1977,2441622,2461022,0.88,9093,Retail
2025-07-14,CIBC World Markets,13373,10104,0.2416,0.1712,9039066,9067623,0.77,15515,Institutional
2025-07-14,TD Securities,22402,5025,0.2114,0.192,2559271,2632314,0.94,16941,HNW
2025-07-14,BMO Nesbitt Burns,18024,2587,0.1612,0.165,2917284,2835053,0.75,5418,Institutional
2025-07-14,Scotia Capital,23248,38129,0.1961,0.2087,1937272,1981899,0.76,8640,Retail
2025-07-14,National Bank Financial,12549,19204,0.1558,0.1962,8534068,8620794,0.9,18035,Institutional
2025-07-14,Canaccord Genuity,19034,30230,0.1612,0.1811,1888154,1857738,0.76,7999,Retail + Institutional
2025-07-14,Raymond James,45121,39738,0.1907,0.2293,5776935,5710229,0.94,5183,Retail + Institutional
2025-07-14,Desjardins Securities,18484,31532,0.19,0.1517,8448087,8512195,0.79,14832,Retail
2025-07-14,Laurentian Bank,13570,26707,0.1968,0.2228,5120430,5102915,0.96,2677,Retail
2025-07-14,HSBC Securities,10013,21029,0.2209,0.192,9761481,9674744,0.89,10983,Institutional
2025-07-14,GMP Securities,37596,29410,0.2208,0.2312,2268146,2236795,0.98,17695,HNW
2025-07-14,Credential Securities,37592,43729,0.1724,0.1941,1762186,1813511,0.72,6842,Retail
2025-07-14,PI Financial,12180,34548,0.2284,0.1984,9348023,9316765,0.82,11093,Retail + Institutional
2025-07-14,Industrial Alliance,2007,16194,0.1658,0.2467,3756103,3770395,0.81,3083,HNW
2025-07-14,Edward Jones,45127,9750,0.1592,0.1846,3379080,3476831,0.72,16652,HNW
2025-07-14,UBS Securities,28066,34844,0.2049,0.1725,7398206,7498118,0.9,14999,Retail + Institutional
2025-07-14,Goldman Sachs Canada,29440,48150,0.2312,0.1629,3238526,3316971,0.8,5987,Institutional
2025-07-14,JP Morgan Canada,24390,25799,0.238,0.2268,4572763,4624898,0.81,12674,HNW
2025-07-14,Morgan Stanley Canada,23756,33559,0.2259,0.1597,5258068,5170396,0.85,15430,Retail + Institutional
2025-07-14,Merrill Lynch Canada,25491,21039,0.1711,0.1616,4217933,4273369,0.73,15232,HNW
2025-07-14,Interactive Brokers Canada,6956,32447,0.2398,0.1968,8684436,8604372,0.92,12813,Retail + Institutional
2025-07-15,RBC Capital Markets,17749,4577,0.1981,0.1619,1369599,1355762,0.97,4290,Retail + Institutional
2025-07-15,CIBC World Markets,45467,49923,0.1959,0.1651,3319994,3386633,0.84,12536,HNW
2025-07-15,TD Securities,2118,28806,0.1842,0.1686,2663238,2618057,0.78,7388,Retail
2025-07-15,BMO Nesbitt Burns,23748,44743,0.2442,0.2196,7409962,7317518,0.76,8290,Retail
2025-07-15,Scotia Capital,20459,23194,0.179,0.2133,8629381,8563828,0.97,5656,Retail + Institutional
2025-07-15,National Bank Financial,41149,24910,0.2164,0.2447,5853783,5875353,0.9,2458,Retail
2025-07-15,Canaccord Genuity,8125,4265,0.2267,0.1958,4364439,4361838,0.77,13737,Retail + Institutional
2025-07-15,Raymond James,10565,35910,0.1824,0.1911,7540293,7541800,0.87,2379,Retail
2025-07-15,Desjardins Securities,13214,37786,0.1572,0.2108,5970886,5972302,0.99,13508,Institutional
2025-07-15,Laurentian Bank,36853,18352,0.1818,0.2232,4912733,5004817,0.94,1245,Retail + Institutional
2025-07-15,HSBC Securities,43016,23660,0.1845,0.1663,7006950,6976291,0.93,12345,HNW
2025-07-15,GMP Securities,44312,31990,0.1843,0.1631,4506675,4459031,0.83,7607,HNW
2025-07-15,Credential Securities,39136,49742,0.1594,0.159,2180542,2187602,0.86,18718,Retail + Institutional
2025-07-15,PI Financial,42356,42951,0.1923,0.2222,5906172,5931614,0.77,16389,Retail + Institutional
2025-07-15,Industrial Alliance,17406,23959,0.1831,0.1868,4112836,4090897,0.7,11507,HNW
2025-07-15,Edward Jones,17594,11767,0.2286,0.191,9835151,9839451,0.93,6682,Retail
2025-07-15,UBS Securities,31695,41708,0.2409,0.2457,1666692,1575064,0.7,6161,Retail + Institutional
2025-07-15,Goldman Sachs Canada,41278,38474,0.2094,0.1748,9016475,9027905,0.75,3392,HNW
2025-07-15,JP Morgan Canada,3123,48817,0.164,0.1558,5032533,5126964,0.92,8582,Retail + Institutional
2025-07-15,Morgan Stanley Canada,7255,5995,0.226,0.1913,7855045,7827458,0.82,1653,HNW
2025-07-15,Merrill Lynch Canada,15274,1237,0.246,0.2168,9745733,9726300,0.9,19838,Institutional
2025-07-15,Interactive Brokers Canada,49580,8320,0.2431,0.1787,6050231,5970151,0.86,10835,Retail
2025-07-16,RBC Capital Markets,40662,44862,0.2107,0.2381,6620500,6674014,0.93,5992,HNW
2025-07-16,CIBC World Markets,20389,18780,0.1632,0.2461,3421092,3323022,0.8,14849,Retail + Institutional
2025-07-16,TD Securities,26016,44579,0.188,0.1724,3299598,3234798,0.94,10279,HNW
2025-07-16,BMO Nesbitt Burns,13128,32107,0.1986,0.2262,5647534,5733294,0.99,8224,HNW
2025-07-16,Scotia Capital,47123,46081,0.2166,0.1991,4696171,4788730,0.84,11603,HNW
2025-07-16,National Bank Financial,4280,9603,0.1616,0.1577,8464989,8461054,0.88,4747,HNW
2025-07-16,Canaccord Genuity,22547,10189,0.18,0.2045,5471524,5492393,0.87,15618,Retail
2025-07-16,Raymond James,32630,9668,0.1886,0.1613,1115128,1075394,0.9,14426,Retail
2025-07-16,Desjardins Securities,45960,23429,0.1851,0.2248,1690997,1629261,0.92,2819,Institutional
2025-07-16,Laurentian Bank,36744,9092,0.169,0.2109,1301435,1330831,0.77,6353,Retail + Institutional
2025-07-16,HSBC Securities,49109,49032,0.2428,0.2143,1500043,1561500,0.78,19020,HNW
2025-07-16,GMP Securities,15154,35847,0.161,0.1651,7141781,7145979,0.89,16126,Institutional
2025-07-16,Credential Securities,38841,18876,0.2004,0.1553,2499703,2457935,0.75,6518,Retail
2025-07-16,PI Financial,41740,37575,0.243,0.1761,8553894,8470682,0.98,7754,HNW
2025-07-16,Industrial Alliance,7469,48531,0.2397,0.2192,4804573,4899512,0.79,17046,Retail
2025-07-16,Edward Jones,13486,7356,0.2487,0.2371,1370901,1273981,0.8,11469,HNW
2025-07-16,UBS Securities,41722,16278,0.2258,0.2371,9871688,9878419,1.0,3344,Retail
2025-07-16,Goldman Sachs Canada,35230,35087,0.1933,0.1622,3945883,4007924,0.75,9015,HNW
2025-07-16,JP Morgan Canada,49384,2150,0.1989,0.2476,3426517,3464724,0.85,15121,Retail + Institutional
2025-07-16,Morgan Stanley Canada,39307,43050,0.1991,0.2004,9853130,9874937,0.84,1969,Retail
2025-07-16,Merrill Lynch Canada,26851,40217,0.2224,0.2228,6472286,6449199,0.79,4419,HNW
2025-07-16,Interactive Brokers Canada,25082,12644,0.1533,0.1928,5025783,5055829,0.77,1579,Retail + Institutional
2025-07-17,RBC Capital Markets,1942,31986,0.17,0.2282,1970667,1964674,0.8,14587,HNW
2025-07-17,CIBC World Markets,8032,8655,0.1956,0.2031,3976406,3902302,1.0,1976,Retail
2025-07-17,TD Securities,7039,29660,0.1641,0.1603,8852714,8886732,0.71,4248,Institutional
2025-07-17,BMO Nesbitt Burns,19039,2127,0.1556,0.224,5260987,5290828,0.72,4897,Retail + Institutional
2025-07-17,Scotia Capital,40291,6916,0.2268,0.1699,9310735,9250593,0.8,4432,Retail
2025-07-17,National Bank Financial,29289,48968,0.1911,0.177,1996960,1985706,0.88,14484,Institutional
2025-07-17,Canaccord Genuity,15833,33224,0.2146,0.2053,4977971,5031118,0.75,13143,Retail + Institutional
2025-07-17,Raymond James,15154,1013,0.2467,0.2472,7981964,7883437,0.76,11304,Retail + Institutional
2025-07-17,Desjardins Securities,46733,23087,0.1749,0.1908,3507171,3455471,0.81,1851,Retail + Institutional
2025-07-17,Laurentian Bank,6623,33741,0.2336,0.1556,6893046,6919126,0.94,13248,Institutional
2025-07-17,HSBC Securities,36847,43778,0.1776,0.2446,6855322,6910193,0.87,2258,Institutional
2025-07-17,GMP Securities,48410,43049,0.1632,0.2304,2331590,2337355,0.74,11732,Institutional
2025-07-17,Credential Securities,4105,14998,0.2233,0.2015,1795957,1893923,0.94,12506,HNW
2025-07-17,PI Financial,20730,12421,0.1812,0.1545,4216205,4239383,0.94,14713,Retail + Institutional
2025-07-17,Industrial Alliance,28816,6928,0.2307,0.1803,1476918,1412482,0.85,7607,Retail + Institutional
2025-07-17,Edward Jones,10501,2761,0.23,0.1757,5332275,5384950,0.74,7580,HNW
2025-07-17,UBS Securities,45626,35736,0.1888,0.1681,5503306,5557280,0.86,4376,HNW
2025-07-17,Goldman Sachs Canada,23217,5011,0.248,0.1808,8166524,8092889,0.77,13115,Retail + Institutional
2025-07-17,JP Morgan Canada,29887,47112,0.2344,0.2225,6705851,6746245,0.94,6376,Institutional
2025-07-17,Morgan Stanley Canada,6326,41955,0.2314,0.235,6854291,6879181,0.84,3250,Retail + Institutional
2025-07-17,Merrill Lynch Canada,7903,34054,0.2485,0.1972,9228021,9168100,0.85,13916,HNW
2025-07-17,Interactive Brokers Canada,22113,47754,0.2113,0.1859,9844767,9821494,0.99,10250,Retail
2025-07-18,RBC Capital Markets,47021,27557,0.2237,0.199,9990523,9971744,0.77,17159,Institutional
2025-07-18,CIBC World Markets,10984,49326,0.1589,0.2353,9017296,8989714,0.92,6758,Retail
2025-07-18,TD Securities,13094,40377,0.223,0.2066,9861961,9916328,0.87,8194,HNW
2025-07-18,BMO Nesbitt Burns,45612,19128,0.1841,0.1781,8463558,8366737,0.71,16515,Retail
2025-07-18,Scotia Capital,6645,35165,0.2424,0.2237,7284353,7287849,0.88,18453,Retail + Institutional
2025-07-18,National Bank Financial,3412,2377,0.1929,0.2343,4616645,4565556,0.82,14030,HNW
2025-07-18,Canaccord Genuity,22342,33580,0.2258,0.2075,8488100,8531607,0.84,19024,Retail + Institutional
2025-07-18,Raymond James,11807,5622,0.2212,0.2219,9043482,9122152,0.75,2496,Retail + Institutional
2025-07-18,Desjardins Securities,2043,9639,0.2206,0.1888,5637021,5674788,0.87,4947,Institutional
2025-07-18,Laurentian Bank,5888,16049,0.2472,0.231,5884099,5886977,0.74,1833,HNW
2025-07-18,HSBC Securities,18547,13631,0.1631,0.1637,5521809,5437162,0.8,2810,Institutional
2025-07-18,GMP Securities,29114,11424,0.1819,0.1981,7424439,7454834,0.7,12891,HNW
2025-07-18,Credential Securities,10604,19559,0.2107,0.2376,9427356,9418328,0.81,4316,Institutional
2025-07-18,PI Financial,35691,3191,0.2028,0.177,2959057,2860503,0.93,7942,Institutional
2025-07-18,Industrial Alliance,10089,22525,0.1957,0.1793,4502537,4430396,0.79,1076,Institutional
2025-07-18,Edward Jones,43002,15003,0.2367,0.1724,6449202,6502666,0.98,19022,Retail
2025-07-18,UBS Securities,22752,1667,0.1567,0.1676,5063620,5033741,0.81,3458,Retail + Institutional
2025-07-18,Goldman Sachs Canada,34136,35411,0.1509,0.2499,6409514,6336221,0.86,18849,Retail + Institutional
2025-07-18,JP Morgan Canada,30228,46369,0.217,0.2293,7665380,7757524,0.95,2786,HNW
2025-07-18,Morgan Stanley Canada,22738,37132,0.151,0.2034,6723591,6734008,0.76,10280,Institutional
